Cas16748	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	-0.61438	0.69059	0.0892469	-1.0692	1503.46	14753	340.645	0	0.97914	834.904	15165.4	1	2	-1	1637	0	0
1	0.27577	0.59539	-0.655553	-0.468929	523.489	3872.88	379.788	0	0.91857	777.464	4059.26	1	1	-1	1652	0	0
1	0.27984	-1.0219	0.272969	1.07846	690.424	4844.1	369.851	0	1.17765	837.121	5053.06	1	1	-1	1662	0	0
1	0.81415	0.59984	-1.14176	-0.165128	1296.42	6404	310.335	0	0.95396	826.878	6639.99	1	1	-1	1692	0	0
0	-0.45026	-1.08729	0.966541	0.72318	250.486	2804.14	467.182	0	0.82743	666.671	2904.13	1	1	-1	1770	0	0
0	-0.91861	0.53941	0.449693	-1.09885	174.507	2685.26	547.727	0	0.57053	649.229	2518.76	1	1	-1	1853	0	0
0	-0.45429	-1.24996	1.06392	0.876291	1191.14	9055.45	384.992	0	0.96171	698.182	9338.08	1	1	-1	1924	0	0
0	-0.72838	0.61131	0.237356	-1.05869	162.553	4434.64	520.193	0	0.88373	612.619	4642.3	1	2	-1	2045	0	0
1	-0.64038	0.26657	0.357002	-0.678991	768.536	6915.96	418.864	0	0.55096	858.389	7324.94	1	1	-1	2212	0	0
1	-0.58913	-1.12357	1.11221	0.678385	835.499	6323.58	384.138	0	0.92758	809.866	6611.56	1	1	-1	2242	0	0
1	-0.34216	0.63101	-0.120957	-0.856525	1738.69	31258.9	384.159	0	0.9168	897.428	35031.1	1	3	-1	2252	0	0
1	-0.85018	0.12994	0.624223	-0.668509	1879.21	10559.1	330.981	0	0.94928	938.314	11191.6	1	1	-1	2262	0	0
1	0.34691	-1.11717	0.267632	1.20785	666.495	3826.96	334.585	0	0.73508	799.063	3988.91	1	1	-1	2277	0	0
1	0.46358	0.67158	-0.868186	-0.434261	1532.99	9322.09	344.322	0	0.98682	909.756	9569.98	1	1	-1	2282	0	0
1	-1.10518	0.21338	0.805208	-0.894134	827.405	5382.7	356.139	0	0.84624	884.399	5615.42	1	1	-1	2292	0	0
1	0.62582	-1.02272	-0.0373673	1.27721	868.337	5320.05	345.615	0	1.09806	852.694	5665.01	1	1	-1	2307	0	0
1	-0.33562	-1.15277	0.901296	0.851323	2129.16	25078.4	364.583	0	0.97402	806.499	26134.7	1	3	-1	2312	0	0
1	0.35995	-0.9462	0.157366	1.05198	1070.62	6609.17	346.924	0	1.08186	821.43	6849.94	1	1	-1	2322	0	0
1	-0.52622	-1.08409	1.03293	0.676662	648.212	3920.82	343.406	0	1.04205	834.588	4054.22	1	1	-1	2332	0	0
1	1.17703	-0.71158	-0.711887	1.29535	2060.27	29923.7	350.923	0	1.09116	829.537	30760	1	3	-1	2352	0	0
1	0.7863	0.66947	-1.15688	-0.247583	618.947	3456.73	329.977	0	0.87791	811.409	3706.95	1	1	-1	2382	0	0
1	0.28444	-0.8141	0.149065	0.882573	973.623	5722.94	338.526	0	0.85969	869.466	5901.18	1	1	-1	2387	0	0
0	0.02165	0.89809	-0.601738	-0.903512	306.071	2465.91	283.718	0	1.02634	731.252	3032.27	1	2	-1	2394	0	0
1	-0.72093	0.24749	0.440369	-0.706857	999.547	9908.16	439.616	0	0.70799	844.173	9969.54	1	1	-1	2447	0	0
1	-0.45813	-0.35003	0.548671	0.0143476	1778.48	18524.3	450.635	0	1.07182	999.897	22049.1	1	1	-1	2457	0	0
0	0.74846	0.64988	-1.11159	-0.250528	507.54	11590.3	355.061	0	0.9784	669.182	12038.1	1	2	-1	2554	0	0
1	-1.36522	-0.00816	1.16651	-0.83127	652.372	3610.52	328.485	0	0.93348	666.668	3765.28	1	1	-1	2737	0	0
1	0.36943	-0.69052	0.00148976	0.813143	2558.61	19143.4	381.931	0	1.24442	798.166	19367.9	1	1	-1	2867	0	0
0	0.50375	0.65001	-0.891834	-0.390662	1407.91	7743.82	327.468	0	0.99331	761.901	8205.86	1	1	-1	2868	0	0
1	0.41173	0.60739	-0.784599	-0.402601	1066.66	6211.03	336.935	0	1.08066	703.424	6441.25	1	1	-1	2892	0	0
1	-0.72656	0.62931	0.225345	-1.07485	1902.37	15814.5	331.181	0	1.00904	717.52	16362.1	1	2	-1	2977	0	0
1	-0.50734	-1.20726	1.08696	0.805117	1404.21	25597.8	381.626	0	1.04881	695.683	26427.6	1	3	-1	2997	0	0
1	1.252	0.20347	-1.30665	0.464059	669.32	5202.87	389.298	0	0.90904	765.599	5756.67	1	1	-1	3007	0	0
1	1.10994	-0.72103	-0.646172	1.26599	753.101	87686.9	344.969	0	0.99964	740.005	90403.3	1	7	-1	3017	0	0
1	0.32846	-1.09062	0.268902	1.17193	1389.62	8690.34	349.179	0	0.98438	709.965	8860.69	1	1	-1	3032	0	0
1	1.10319	-0.72891	-0.635568	1.26966	1309.03	37569	357.852	0	0.98204	700.142	38656.1	1	4	-1	3037	0	0
1	0.51198	0.66466	-0.907674	-0.399952	1496.09	9681.48	355.198	0	0.91216	752.931	10245.4	1	1	-1	3132	0	0
1	0.30949	0.66743	-0.727366	-0.518453	388.592	2691.6	367.483	0	1.09688	694.372	3149.78	1	1	-1	3142	0	0
1	0.54217	0.68152	-0.944515	-0.398776	1306.08	6247.24	305.378	0	0.92181	691.262	6438.16	1	1	-1	3317	0	0
1	0.72278	0.66714	-1.09847	-0.281712	1563.17	15354.4	332.518	0	0.966	709.264	15979.1	1	2	-1	3392	0	0
1	0.25456	-1.01195	0.289944	1.05448	1505.24	9626.01	353.101	0	1.06484	695.927	9892.56	1	1	-1	3397	0	0
1	0.31666	0.58861	-0.688379	-0.43906	442.415	3549.56	395.504	0	0.96233	626.348	3749.94	1	1	-1	3447	0	0
1	-1.37338	0.11197	1.10461	-0.950713	940.429	12323.4	351.944	0	1.05281	681.826	12860.1	1	2	-1	3467	0	0
1	0.45428	0.60087	-0.819081	-0.372029	1461.69	14278.4	341.207	0	0.91422	678.273	14853.2	1	2	-1	3472	0	0
1	0.74676	0.62517	-1.09584	-0.227888	923.058	4785.49	317.927	0	1.04611	696.062	5024.99	1	1	-1	3497	0	0
1	-0.78453	-0.01534	0.648987	-0.492164	1248.27	6857.55	327.272	0	1.11358	671.813	7016.17	1	1	-1	3502	0	0
1	0.34384	-1.01485	0.211412	1.10835	742.091	5523.71	380.948	0	0.9381	648.931	5790.38	1	1	-1	3632	0	0
1	-0.93558	0.24531	0.634438	-0.827593	703.866	4217.08	341.774	0	0.82816	633.165	4447.89	1	1	-1	3657	0	0
0	-0.94998	-0.72687	1.20773	0.0929337	765.797	4551.09	340.392	0	1.07611	675.722	4717.63	1	1	-1	3669	0	0
1	0.65692	0.69592	-1.0559	-0.346883	884.421	6848.47	388.549	0	0.97387	666.329	7124.87	1	1	-1	3737	0	0
1	0.09057	0.91638	-0.674188	-0.881548	625.623	3691.76	339.187	0	0.92239	659.185	3950.93	1	1	-1	3767	0	0
1	0.74789	0.70327	-1.14186	-0.301849	1490.07	8164.58	326.845	0	0.94987	693.681	8422.65	1	1	-1	3782	0	0
1	-0.29326	-1.12872	0.849381	0.852598	152.836	3170.23	418.786	0	1.22011	647.685	3397.83	1	2	-1	3887	0	0
1	-1.10181	0.25409	0.778723	-0.931087	443.045	3028.93	365.089	0	0.91588	644.48	3264.48	1	1	-1	3927	0	0
1	0.49165	0.62883	-0.86876	-0.377351	1215.53	8078.07	333.022	0	0.94605	661.375	8544.27	1	2	-1	3992	0	0
1	0.80432	0.78451	-1.23938	-0.347173	1071.19	4624.71	290.126	0	0.93462	672.309	4833.84	1	1	-1	4002	0	0
1	1.09979	-0.7462	-0.622542	1.28422	2406.17	22998.7	349.962	0	1.00016	709.037	23659.4	1	2	-1	4012	0	0
1	0.22955	-0.90546	0.251032	0.938446	863.517	19046.2	371.114	0	1.07647	661.316	19679.5	1	3	-1	4042	0	0
1	-0.86075	0.11786	0.640685	-0.663013	823.084	4720.55	334.389	0	0.93666	670.344	4905.13	1	1	-1	4107	0	0
1	-1.05158	-0.17384	0.980248	-0.493532	1758.3	21930.8	356.613	0	1.05997	703.951	22592.8	1	2	-1	4232	0	0
0	-0.48313	-1.09018	0.997733	0.707143	557.148	3266.95	338.115	0	0.86962	642.23	3453.72	1	1	-1	4235	0	0
1	-1.33528	-0.00137	1.13571	-0.820632	951.446	6659.83	369.418	0	0.92324	652.474	6860.77	1	1	-1	4297	0	0
1	0.71605	0.77424	-1.15416	-0.387876	1234.98	6982.99	332.024	0	1.0913	693.632	7203.01	1	1	-1	4322	0	0
0	-0.99668	0.23454	0.69554	-0.852259	782.202	4601.02	338.646	0	1.05749	665.012	4896.4	1	1	-1	4333	0	0
0	0.9832	0.21244	-1.07035	0.301692	276.25	4572.09	369.956	0	1.11555	640.778	4953.8	1	2	-1	4385	0	0
1	-0.91724	0.09279	0.705876	-0.671393	1439.87	10935.4	331.636	0	0.96365	674.049	11441.2	1	2	-1	4427	0	0
1	-0.52103	-0.30569	0.579613	-0.0640042	323.155	5791.13	591.091	0	0.44667	613.142	5239.04	1	1	-1	4527	0	0
1	-0.7029	0.65216	0.190918	-1.08313	777.138	4655.54	341.755	0	0.99979	659.818	4817.91	1	1	-1	4642	0	0
1	0.933	-0.52494	-0.600231	0.977419	3263.24	38757.3	376.029	0	1.07343	730.697	39733.7	1	2	-1	4697	0	0
1	-1.37723	0.02105	1.16046	-0.866059	165.631	5381.52	335.691	0	0.91698	651.332	5816.44	1	2	-1	4887	0	0
0	-0.30889	-1.27433	0.947346	0.982755	2178.06	15529.7	357.86	0	1.01592	672.299	15895.7	1	2	-1	4938	0	0
0	0.96222	-0.72883	-0.508961	1.18892	1256.88	14558.8	396.879	0	1.07406	626.5	15007	1	2	-1	5050	0	0
1	-0.24924	0.85969	-0.336241	-1.02183	630.689	3347.5	321.685	0	0.93943	663.571	3544.02	1	1	-1	5082	0	0
0	-0.79039	-0.16119	0.738313	-0.356181	319.163	3050.98	431.709	0	1.213	670.089	3159.62	1	1	-1	5138	0	0
1	-0.91402	-0.12394	0.827902	-0.462495	982.415	6291.85	353.362	0	1.11706	675.79	6629.28	1	1	-1	5357	0	0
1	0.96121	0.09419	-0.982433	0.402081	1290.4	15059.7	352.484	0	1.10826	669.593	15605.9	1	2	-1	5377	0	0
1	-0.28636	0.91189	-0.332974	-1.09294	1032.82	17394.8	329.195	0	0.99159	667.102	18031	1	3	-1	5397	0	0
1	0.75	0.66214	-1.12004	-0.261351	769.346	4381.28	333.21	0	1.13605	645.506	4646.22	1	1	-1	5527	0	0
1	1.02009	0.4609	-1.2467	0.0854368	1195.66	8008.23	317.575	0	0.96655	648.251	8452.38	1	2	-1	5547	0	0
0	0.15942	-1.2645	0.520979	1.24133	495.062	2834.53	334.11	0	0.8909	656.926	3005.64	1	1	-1	5559	0	0
1	-0.918	0.03865	0.737766	-0.6201	824.754	4842.16	338.326	0	1.00711	606.056	5185.24	1	1	-1	5732	0	0
0	0.63966	0.90459	-1.16067	-0.556108	914.65	5310.31	336.443	0	1.05798	638.789	5506.36	1	1	-1	5758	0	0
0	1.01967	0.58597	-1.3184	-0.0342818	866.501	8317.58	332.028	0	0.99514	636.729	8690.59	1	2	-1	6035	0	0
1	-0.25994	1.00678	-0.41141	-1.16846	1397.22	8345.99	341.259	0	0.96113	683.974	8610.25	1	1	-1	6097	0	0
1	1.05881	0.31984	-1.20017	0.242346	1531.39	11977.8	327.961	0	1.05615	641.328	12471.8	1	2	-1	6182	0	0
1	-0.80977	0.62362	0.303374	-1.11703	949.077	5171.96	325.953	0	1.06445	636.271	5365.7	1	1	-1	6297	0	0
1	0.10766	0.8444	-0.648052	-0.803	873.632	15027	331.975	0	1.01185	663.264	15582.1	1	2	-1	6322	0	0
1	0.51529	1.09054	-1.15612	-0.804924	423.275	2472.19	337.449	0	0.90716	588.754	2684.03	1	1	-1	6367	0	0
0	1.06329	-0.08438	-0.971216	0.631091	891.115	5200.91	337.327	0	1.08243	629.701	5423.65	1	1	-1	6540	0	0
0	-0.88071	0.37368	0.51117	-0.91883	388.158	11711.9	355.748	0	1.01398	628.62	12530.5	1	4	-1	6548	0	0
1	-0.66452	0.65243	0.156286	-1.06143	520.155	21809.5	345.69	0	1.02923	637.307	22461.9	1	4	-1	6582	0	0
0	1.15298	0.44509	-1.35697	0.176577	1235.88	17670.7	314.245	0	1.1053	640.438	18702.1	1	4	-1	6748	0	0
1	0.76205	0.64928	-1.12347	-0.242169	871.101	4594.95	320.689	0	0.92594	618.758	4807.84	1	1	-1	6767	0	0
0	0.47563	0.73962	-0.918229	-0.49236	283.568	25360	334.647	0	1.06157	635.046	26161.1	1	4	-1	6769	0	0
0	1.0963	-0.02621	-1.0344	0.594395	866.918	11581.2	358.723	0	0.9803	645.918	11962	1	2	-1	6833	0	0
0	0.25191	-1.05649	0.318002	1.09552	239.527	11577.1	346.638	0	1.09031	621.32	12219	1	3	-1	6993	0	0
0	-0.70172	-0.83699	1.04818	0.340182	382.55	3805.35	440.384	0	0.89189	631.249	3958.82	1	1	-1	7043	0	0
1	0.68414	0.56077	-1.00246	-0.202198	638.41	2816.35	293.273	0	1.31155	615.663	2987.5	1	1	-1	7047	0	0
1	0.77919	0.16353	-0.858882	0.231688	624.144	5474.85	413.544	0	0.89123	620.867	5926.5	1	1	-1	7092	0	0
0	-0.44449	1.08764	-0.292226	-1.3513	196.079	4851.03	312.25	0	0.87304	634.979	5277.05	1	2	-1	7093	0	0
1	0.68127	0.66362	-1.05916	-0.302088	782.211	5781.03	379.594	0	1.13441	626.628	6006.25	1	1	-1	7207	0	0
0	0.78467	0.61119	-1.12182	-0.192848	665.404	4739.35	372.645	0	0.9252	628.956	4926.16	1	1	-1	7255	0	0
1	0.28297	-1.05425	0.288803	1.11115	539.564	7452.04	364.148	0	0.95635	632.453	7819.58	1	2	-1	7267	0	0
1	-0.63492	-0.67955	0.897416	0.227993	728.016	5040.6	320.791	0	1.07411	630.168	5522.49	1	2	-1	7302	0	0
0	-0.43532	-1.23098	1.03595	0.869009	1846.95	12173.8	358.479	0	1.0191	654.587	12455.2	1	1	-1	7355	0	0
1	0.52875	0.91126	-1.06487	-0.625946	1215.21	7375.32	343.988	0	0.99356	651.679	7782.74	1	1	-1	7357	0	0
1	0.35126	-1.04578	0.222572	1.14213	1049.4	5366.43	315.755	0	0.94543	645.64	5639.65	1	1	-1	7432	0	0
0	0.57942	0.63714	-0.952396	-0.335063	1509.06	8200.91	325.504	0	1.08898	680.409	8409.96	1	1	-1	7433	0	0
1	-0.82434	0.0058	0.672567	-0.535133	1142.43	6770.37	339.915	0	1.05906	635.754	7099.03	1	1	-1	7452	0	0
1	-0.40775	0.36154	0.0932772	-0.636612	1461.59	12158.7	402.725	0	0.87065	776.516	12439.7	1	1	-1	7487	0	0
1	0.31643	-0.92814	0.186051	1.00983	1047.03	8116.12	352.866	0	0.97179	723.439	8526.93	1	2	-1	7502	0	0
1	0.77315	0.3584	-0.965773	0.0420559	186.566	3203.52	578.597	0	1.36046	688.756	3121.95	1	1	-1	7522	0	0
1	-0.20436	1.03731	-0.478935	-1.16584	519.658	2714.22	319.111	0	0.9697	785.573	2934.93	1	1	-1	7542	0	0
1	0.64693	0.6264	-1.00685	-0.28619	903.362	5594.64	347.483	0	1.08892	846.895	5920.17	1	1	-1	7547	0	0
0	0.94232	0.57281	-1.24133	-0.0659753	1183.08	6628.8	308.309	0	0.89945	720.397	7251.11	1	2	-1	7553	0	0
1	1.18269	-0.68882	-0.730085	1.27685	1447.93	18425.6	320.529	0	0.99298	840.563	19257.8	1	2	-1	7557	0	0
0	0.93579	0.08131	-0.952176	0.399834	1092.46	8162.27	359.599	0	1.1113	713.91	8519.86	1	2	-1	7568	0	0
1	-0.85663	0.01922	0.693839	-0.566419	1026.65	6762.69	358.367	0	0.95352	812.314	6971.63	1	1	-1	7607	0	0
1	-0.81981	0.00556	0.668631	-0.532304	750.999	3806.96	314.375	0	0.93115	725.08	3975.1	1	1	-1	7632	0	0
0	1.04495	-0.7445	-0.574253	1.25123	2202.82	24970.4	353.152	0	0.98739	704.718	25638.5	1	3	-1	7648	0	0
1	-0.23332	-1.23368	0.856038	0.987157	1224.85	7623.66	348.352	0	1.02307	751.391	8001.84	1	1	-1	7652	0	0
0	0.88659	-0.81745	-0.389959	1.23031	595.981	3251.82	326.156	0	0.74444	688.391	3397.84	1	1	-1	7664	0	0
1	0.57637	0.60061	-0.928607	-0.301927	1347.7	8001.15	340.218	0	1.00533	800.34	8259.36	1	1	-1	7702	0	0
1	0.30162	1.1258	-0.984487	-0.960852	1104.59	10234.2	317.082	0	0.9768	753.218	10703.6	1	2	-1	7707	0	0
1	0.65857	0.64447	-1.02772	-0.296787	1376.79	20109.5	326.21	0	1.03849	785.605	21111	1	3	-1	7732	0	0
1	0.24063	-1.05626	0.328004	1.08885	1034.75	6925.08	361.222	0	1.0229	766.497	7225.65	1	1	-1	7737	0	0
1	0.64354	0.61622	-0.997937	-0.278396	1372.88	13562	340.964	0	0.98517	775.19	13977.4	1	2	-1	7742	0	0
1	-0.93633	0.05805	0.743051	-0.649126	820.759	4287.08	319.118	0	1.00685	765.246	4576.92	1	1	-1	7752	0	0
1	-0.93765	0.11559	0.711079	-0.70485	649.013	2842.27	292.203	0	0.73495	787.632	3439.03	1	1	-1	7767	0	0
1	0.6504	0.75351	-1.08324	-0.405636	1748.04	10206.1	310.985	0	0.97622	729.498	10676.1	1	2	-1	7782	0	0
1	0.64842	0.70043	-1.05086	-0.356054	1194.62	13965.9	322.723	0	1.04504	746.356	14444.1	1	2	-1	7812	0	0
1	-0.55164	-0.93283	0.96859	0.517612	366.005	3240.1	415.445	0	0.98031	637.077	3421.24	1	1	-1	7847	0	0
1	0.70909	0.73409	-1.12477	-0.353495	1809.71	9568.81	321.073	0	1.02669	701.997	9843.17	1	1	-1	7872	0	0
1	-0.5875	0.66725	0.0785413	-1.03152	499.161	3048.22	345.049	0	1.04898	672.358	3310.48	1	1	-1	7907	0	0
1	-0.92688	0.05202	0.738041	-0.637955	1316.49	8098.8	346.322	0	1.0973	694.623	8450.46	1	1	-1	8002	0	0
1	0.15774	0.971	-0.766015	-0.895295	710.096	9181.79	502.092	0	0.94992	699.116	9277.33	1	1	-1	8012	0	0
0	-0.71579	0.67875	0.187178	-1.11591	1189.5	7274	345.289	0	0.97233	667.87	7452.37	1	1	-1	8020	0	0
1	-0.84091	0.15447	0.601764	-0.686641	1209.13	7642.68	351.047	0	0.91028	686.078	7860.17	1	1	-1	8042	0	0
1	-0.34366	0.96444	-0.311796	-1.17592	2060.05	13823.2	341.652	0	1.04823	723.896	15203.2	1	2	-1	8132	0	0
1	0.65245	0.72151	-1.06663	-0.373883	1100.57	5414.9	309.717	0	0.95273	744.261	5642.2	1	1	-1	8197	0	0
1	-0.53159	-0.24929	0.556594	-0.123937	302.765	2632.3	411.712	0	1.20672	658.227	2793.87	1	1	-1	8207	0	0
1	-0.84706	0.06359	0.659664	-0.603336	573.001	2937.09	316.125	0	0.7813	667.382	3067.27	1	1	-1	8352	0	0
1	0.68724	0.71529	-1.0943	-0.348038	768.197	4071.53	321.456	0	0.96408	671.439	4286.47	1	1	-1	8367	0	0
1	-0.10379	0.68945	-0.368785	-0.77596	567.909	4349.69	386.428	0	0.84262	643.853	4556.19	1	1	-1	8377	0	0
1	0.43779	0.71515	-0.870125	-0.490634	828.575	5044.27	344.518	0	1.24046	672.39	5310.9	1	1	-1	8382	0	0
1	0.64279	0.59625	-0.985758	-0.259749	991.022	5184.04	319.353	0	1.06889	676.101	5516.06	1	1	-1	8457	0	0
1	-0.59545	0.55768	0.148842	-0.931388	1340.28	8380.43	349.151	0	0.96359	685.368	8671.97	1	1	-1	8467	0	0
1	0.30879	1.07384	-0.960986	-0.907125	1412.08	12655.4	332.161	0	1.01002	675.833	12971.4	1	2	-1	8507	0	0
1	-0.98265	0.08707	0.76794	-0.703349	1605.3	8970.79	330.077	0	1.08186	699.945	9178.71	1	1	-1	8527	0	0
1	-0.93198	0.13482	0.694895	-0.719968	966.115	5948.84	346.482	0	1.00937	703.437	6200.58	1	1	-1	8682	0	0
1	-0.89104	0.02318	0.722463	-0.589897	2029.95	14403.5	321.404	0	0.99028	675.934	14897.5	1	2	-1	8687	0	0
1	-0.26406	0.93271	-0.365021	-1.10005	3110.07	23212	328.169	0	1.03033	708.881	23816.7	1	2	-1	8692	0	0
1	1.17148	0.02237	-1.12994	0.590999	1106.03	6131.88	328.77	0	1.08578	695.342	6465.26	1	1	-1	8697	0	0
1	0.65703	0.70321	-1.0602	-0.353796	1057.94	5773.9	326.199	0	0.94776	738.927	6111.59	1	1	-1	8712	0	0
1	0.63627	0.77213	-1.08128	-0.431505	892.126	5035.51	331.732	0	1.1396	699.463	5314.33	1	1	-1	8742	0	0
0	-0.91005	-0.75038	1.1854	0.138232	1436.28	12109	336.033	0	1.0287	667.201	12590.3	1	2	-1	8855	0	0
1	-0.82047	0.09211	0.619337	-0.615363	1109.17	6339.51	333.816	0	1.01854	683.233	6519.58	1	1	-1	8867	0	0
1	0.78699	0.82594	-1.24769	-0.396678	1760.7	8526.2	307.265	0	1.07159	713.16	8742.16	1	1	-1	8882	0	0
1	1.06224	0.17019	-1.117	0.387283	1404.14	15816.5	327.484	0	1.01003	704.024	16376.6	1	2	-1	8907	0	0
1	0.44443	0.64984	-0.838443	-0.424449	837.275	3628.51	290.676	0	0.97289	718.228	3761.83	1	1	-1	8937	0	0
0	-1.08672	-0.11166	0.975977	-0.573047	489.387	3280.5	298.817	0	1.31062	651.951	3766.84	1	2	-1	8999	0	0
1	0.57062	0.62897	-0.939778	-0.332313	746.646	7571.05	335.411	0	1.06269	667.974	8030.55	1	2	-1	9052	0	0
1	-0.85262	0.09786	0.644904	-0.639262	1736.31	10985.2	325.319	0	0.88602	682.056	11472.5	1	2	-1	9152	0	0
0	0.14564	0.87166	-0.697885	-0.807312	417.003	6013.06	319.42	0	1.18286	639.014	6493.58	1	2	-1	9173	0	0
1	-0.59433	0.64692	0.0964053	-1.01601	600.197	3756.34	349.312	0	1.0855	660.791	4033.25	1	1	-1	9222	0	0
1	0.64134	0.6586	-1.02039	-0.320146	602.313	3717.52	346.892	0	0.91498	657.724	3929.5	1	1	-1	9252	0	0
0	-0.98697	0.10254	0.762903	-0.720602	696.39	10088.3	327.651	0	1.08288	657.751	10564.4	1	2	-1	9283	0	0
1	1.14154	0.19868	-1.20465	0.405434	1551.08	14932.8	339.661	0	1.05546	682.686	15505.8	1	2	-1	9422	0	0
1	0.74467	0.64047	-1.10277	-0.2437	625.845	3361.38	323.596	0	0.90984	684.7	3593.7	1	1	-1	9442	0	0
1	-0.75244	0.0816	0.564283	-0.566407	1781.07	11499.6	335.522	0	0.97776	657.01	12046.1	1	2	-1	9482	0	0
1	-0.90282	0.05976	0.711963	-0.631587	1582.27	8120.6	316.324	0	0.87816	689.772	8577.16	1	1	-1	9502	0	0
1	-0.44698	1.17457	-0.3401	-1.43578	2172.6	15558.9	309.746	0	1.01983	742.089	17454.3	1	2	-1	9507	0	0
0	-0.12398	-0.97438	0.608347	0.802003	1087.49	6788.79	348.869	0	0.9743	687.994	7034.3	1	1	-1	9533	0	0
1	-0.82002	-0.05974	0.706465	-0.470047	1035.4	4961.4	305.651	0	0.82935	670.676	5193.9	1	1	-1	9572	0	0
1	1.17798	0.09614	-1.17829	0.524243	1094.5	9896.06	339.483	0	1.07388	669.482	10298.8	1	2	-1	9582	0	0
1	0.27345	1.06125	-0.921975	-0.91531	1923.26	11566.6	342.422	0	1.05116	705.574	11944.9	1	1	-1	9602	0	0
0	0.2617	1.06614	-0.914245	-0.926707	670.744	3104.19	300.382	0	0.93972	642.448	3328.08	1	1	-1	9708	0	0
1	1.07281	0.13451	-1.10594	0.427414	1274.86	14391.1	330.544	0	1.07519	694.182	14864.2	1	2	-1	9717	0	0
