Cas9901	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	-0.284177	0.716016	-0.284177	0.716016	560.597	4688.57	519.394	1	1	350	3716.43	1	1	-1	1	-127.314	-89.4961
1	-0.133607	0.912214	-0.133607	0.912214	536.1	4801.18	383.419	1	1	350	1893.09	1	1	-1	1	-151.802	-103.059
1	-0.377139	0.867801	-0.377139	0.867801	431.977	3410.84	468.57	1	1	350	4543.2	1	1	-1	1	-133.256	-86.1515
1	-0.26538	0.702848	-0.26538	0.702848	474.338	3786.26	354.302	1	1	350	5698.28	1	1	-1	1	-88.1745	-48.6834
1	-0.298783	0.668331	-0.298783	0.668331	484.492	4265.79	493.755	1	1	350	4245.96	1	1	-1	1	-56.3114	-16.974
1	-0.237738	0.615837	-0.237738	0.615837	407.395	4731.54	488.345	1	1	350	3128.91	1	1	-1	1	-81.1118	-46.7096
1	-0.261006	0.734586	-0.261006	0.734586	345.625	3294.63	471.35	1	1	350	5964.41	1	1	-1	1	-103.327	-62.7868
1	-0.24545	0.888622	-0.24545	0.888622	479.523	4479.96	164.111	1	1	350	2064.88	1	1	-1	1	-121.441	-72.2521
1	-0.360665	0.681654	-0.360665	0.681654	401.507	3416.3	356.415	1	1	350	5863.03	1	1	-1	1	-74.1598	-35.1193
1	-0.324896	0.624308	-0.324896	0.624308	530.939	4360.37	462.679	1	1	350	2609.2	1	1	-1	1	-51.8944	-15.0775
1	-0.323548	0.713711	-0.323548	0.713711	440.08	5698.31	423.963	1	1	350	2767.58	1	1	-1	1	-135.302	-98.1436
1	-0.168903	0.813934	-0.168903	0.813934	311.261	4722.72	398.126	1	1	350	3032.23	1	1	-1	1	-111.845	-66.7974
1	-0.51341	0.642128	-0.51341	0.642128	304.027	4571.7	571.766	1	1	350	3163.68	1	1	-1	1	-136.518	-103.997
1	-0.232183	0.826299	-0.232183	0.826299	248.778	6063.02	498.694	1	1	350	5975.04	1	1	-1	1	-105.567	-59.3289
1	-0.261049	0.657033	-0.261049	0.657033	485.831	1615.95	483.823	1	1	350	3538.42	1	1	-1	1	-99.8862	-64.0649
1	-0.169772	0.602996	-0.169772	0.602996	389.407	4552.02	371.032	1	1	350	3918.56	1	1	-1	1	-76.6092	-42.7359
1	-0.188027	0.664651	-0.188027	0.664651	272.773	4266.73	390.659	1	1	350	3008.67	1	1	-1	1	-76.607	-38.8065
1	-0.415053	0.747009	-0.415053	0.747009	513.348	4069.74	593.817	1	1	350	5482.17	1	1	-1	1	-59.6092	-15.4721
1	-0.268001	0.735674	-0.268001	0.735674	561.43	5425.22	505.081	1	1	350	3351.75	1	1	-1	1	-80.5255	-38.4527
1	-0.182093	0.85032	-0.182093	0.85032	311.333	3616.08	269.18	1	1	350	3765.42	1	1	-1	1	-139.832	-94.263
1	-0.318408	0.911473	-0.318408	0.911473	290.312	5604.88	477.301	1	1	350	2464.09	1	1	-1	1	-175.651	-128.486
1	-0.292579	0.648179	-0.292579	0.648179	353.362	3207.54	277.487	1	1	350	4654.37	1	1	-1	1	-90.373	-54.5052
1	-0.235819	0.901167	-0.235819	0.901167	374.685	3862.23	239.906	1	1	350	4823.21	1	1	-1	1	-132.737	-83.4739
1	-0.0339605	0.851607	-0.0339605	0.851607	447.285	3903.88	140.103	1	1	350	4929.74	1	1	-1	1	-125.831	-79.2815
1	-0.180129	0.94226	-0.180129	0.94226	408.574	1601.64	294.814	1	1	350	3121.6	1	1	-1	1	-192.245	-144.184
1	-0.205306	0.651902	-0.205306	0.651902	420.625	2797.26	308.547	1	1	350	5462.54	1	1	-1	1	-95.8417	-60.0877
1	-0.198811	0.706848	-0.198811	0.706848	208.44	3984.64	556.945	1	1	350	4147.06	1	1	-1	1	-57.9757	-16.2918
1	-0.213722	0.786918	-0.213722	0.786918	490.38	2304.21	378.98	1	1	350	4460.31	1	1	-1	1	-85.3824	-40.3573
